名,機体名,ND,SD,BD,AI種類,AI行為種類,発動技名,移動タイプ,移動速度(/10),移動慣性,移動目標タイプ,移動目標角度補正,視点タイプ,視点角度補正,ジャンプタイプ,上昇処理用変数1,上昇処理用変数2,汎用フラグ,攻撃確率補正,type,short1,int1,int2,発動確率,発動確率（反撃時）,int5,発動範囲Min,発動範囲Max,角度範囲Min,角度範囲Max,発動高度Min,発動高度Max,発動耐久力Min(%),発動耐久力Max(%),int14,int15,発動熱量Min,発動熱量Max,int18,int19,int20,int21,int22,int23,int24,int25,int26,short2,int27,int28,short3,short4
Akao,モリビト２号,6,17,15,通常,攻撃系,パンチ,,,,,,,,,,,,,2,2,8,0,150,0,100,0,150,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,1,133056,0,0,0
Akao,モリビト２号,6,17,15,通常,攻撃系,キック,,,,,,,,,,,,,2,2,8,0,150,0,100,0,300,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,1,133056,0,0,0
Akao,モリビト２号,6,17,15,通常,攻撃系,パイルニー,,,,,,,,,,,,,2,2,8,0,100,0,100,0,200,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,1,133056,0,0,0
Akao,モリビト２号,6,17,15,通常,攻撃系,ハンマーブロウ,,,,,,,,,,,,,2,2,8,0,80,0,100,150,400,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,1,133056,0,0,0
Akao,モリビト２号,6,17,15,通常,攻撃系,ハンマーブロウ,,,,,,,,,,,,,2,2,8,0,60,0,100,無制限,200,無制限,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,1,133056,0,0,0
Akao,モリビト２号,6,17,15,通常,攻撃系,シールドタックル,,,,,,,,,,,,,2,2,8,0,80,0,100,250,600,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,12351,255,1,133056,0,0,0
Akao,モリビト２号,6,17,15,通常,攻撃系,ロッド,,,,,,,,,,,,,2,2,8,0,120,0,100,0,300,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,1,133056,0,0,0
Akao,モリビト２号,6,17,15,通常,攻撃系,ロッド,,,,,,,,,,,,,2,2,8,0,150,0,100,0,300,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8208,255,1,133056,0,0,0
Akao,モリビト２号,6,17,15,通常,攻撃系,ハーケン,,,,,,,,,,,,,2,2,8,0,100,0,100,0,250,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,1,133056,0,0,0
Akao,モリビト２号,6,17,15,通常,攻撃系,ファントム,,,,,,,,,,,,,2,2,8,0,50,0,100,0,500,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,1,133056,0,0,0
Akao,モリビト２号,6,17,15,通常,攻撃系,空中ファントム,,,,,,,,,,,,,2,2,8,0,60,0,100,0,300,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,4351,1,133056,0,0,0
Akao,モリビト２号,6,17,15,通常,攻撃系,ファントムエッジ,,,,,,,,,,,,,2,2,8,0,30,0,100,200,500,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,1,133056,0,0,0
Akao,モリビト２号,6,17,15,通常,攻撃系,ファントムエッジ,,,,,,,,,,,,,2,2,8,0,30,0,100,200,500,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,40,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,1,133056,0,0,0
Akao,モリビト２号,6,17,15,通常,攻撃系,幻刃閃,,,,,,,,,,,,,2,2,8,0,80,0,100,0,140,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,10303,255,1,133056,0,0,0
Akao,モリビト２号,6,17,15,通常,攻撃系,幻刃閃,,,,,,,,,,,,,2,2,8,0,80,0,100,250,400,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,1,133056,0,0,0
Akao,モリビト２号,6,17,15,通常,攻撃系,アームガン,,,,,,,,,,,,,2,2,8,0,100,0,100,300,600,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,250,無制限,無制限,無制限,無制限,8255,255,4,133056,0,0,0
Akao,モリビト２号,6,17,15,通常,攻撃系,機銃砲,,,,,,,,,,,,,2,2,8,0,50,0,100,400,800,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,4,133056,0,0,0
Akao,モリビト２号,6,17,15,通常,攻撃系,277mm試作砲,,,,,,,,,,,,,2,2,8,0,100,0,100,450,750,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,4,133056,0,0,0
Akao,モリビト２号,6,17,15,通常,攻撃系,ブーメランエッジ,,,,,,,,,,,,,2,2,8,0,80,0,100,150,300,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,4,133056,0,0,0
Akao,モリビト２号,6,17,15,通常,攻撃系,シューティングスピア,,,,,,,,,,,,,2,2,8,0,100,0,100,150,300,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,10303,4351,4,133056,0,0,0
Akao,モリビト２号,6,17,15,通常,攻撃系,シューティングスピア,,,,,,,,,,,,,2,2,8,0,100,0,100,0,200,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,12351,255,4,133056,0,0,0
Akao,モリビト２号,6,17,15,通常,攻撃系,マイクロプレッシャー,,,,,,,,,,,,,2,2,8,0,80,0,100,500,800,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,4,133056,0,0,0
Akao,モリビト２号,6,17,15,通常,攻撃系,クリオネルディバイダー,,,,,,,,,,,,,2,2,8,0,20,0,100,0,1000,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,1,133056,0,0,0
Akao,モリビト２号,6,17,15,通常,攻撃系,リバウンドプレッシャー,,,,,,,,,,,,,2,2,8,0,20,0,100,0,600,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,4,133056,0,0,0
Aki,シルファ,5,9,9,通常,移動系,,1,0,0,0,0,1,0,1,無制限,無制限,15,25,1,1,8,0,200,0,100,600,無制限,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,200,無制限,500,無制限,無制限,無制限,無制限,8255,0,0,51136,0,0,0
Aki,シルファ,5,9,9,通常,移動系,,2,0,0,0,150,1,0,1,無制限,無制限,15,0,1,1,8,0,100,0,100,150,600,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,60,無制限,無制限,無制限,無制限,無制限,無制限,63,0,0,1984,0,0,0
Aki,シルファ,5,9,9,通常,移動系,,2,0,0,0,0,0,0,1,無制限,無制限,45,0,1,1,8,0,100,0,100,600,無制限,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,60,無制限,400,無制限,無制限,無制限,無制限,63,0,0,1984,0,0,0
Aki,シルファ,5,9,9,通常,移動系,,3,0,0,0,110,1,0,1,無制限,無制限,15,200,1,1,8,0,50,0,100,400,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,50,無制限,無制限,無制限,無制限,無制限,無制限,131135,255,0,1984,0,0,0
Aki,シルファ,5,9,9,通常,移動系,,2,0,0,0,90,1,0,1,無制限,無制限,15,100,1,1,8,0,0,2500,100,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,50,無制限,無制限,無制限,無制限,無制限,無制限,63,255,0,1984,0,0,6
Aki,シルファ,5,9,9,通常,移動系,,3,0,0,0,180,1,0,1,無制限,無制限,15,100,1,1,8,0,0,2500,100,0,200,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,50,300,無制限,無制限,無制限,無制限,無制限,131135,255,0,1984,0,0,1
Aki,シルファ,5,9,9,通常,移動系,,3,0,0,0,90,1,0,1,無制限,無制限,15,100,1,1,8,0,0,2500,100,0,200,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,50,無制限,無制限,無制限,無制限,無制限,無制限,131135,255,0,1984,0,0,6
Aki,シルファ,5,9,9,通常,移動系,,3,0,0,0,90,1,0,1,無制限,無制限,15,100,1,1,8,0,0,2500,100,200,無制限,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,50,無制限,無制限,無制限,無制限,無制限,無制限,131135,255,0,1984,0,0,6
Aki,シルファ,5,9,9,通常,移動系,,3,0,0,0,150,1,0,1,無制限,無制限,15,100,1,1,8,0,0,2500,100,0,無制限,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,300,無制限,無制限,無制限,無制限,無制限,無制限,65599,255,0,1984,0,0,8
Aki,シルファ,5,9,9,通常,移動系,,3,0,0,0,90,1,0,1,無制限,無制限,15,100,1,1,8,0,0,2500,100,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,25,無制限,無制限,無制限,無制限,無制限,無制限,65599,255,0,1984,0,0,6
Aki,シルファ,5,9,9,通常,移動系,,4,0,0,0,0,1,0,1,無制限,無制限,15,100,1,1,8,0,300,0,100,100,無制限,無制限,無制限,無制限,30,無制限,無制限,無制限,無制限,無制限,無制限,300,無制限,100,無制限,無制限,60,無制限,8255,63,1,1984,1024,0,0
Aki,シルファ,5,9,9,通常,移動系,,4,0,0,0,0,1,0,1,無制限,無制限,15,100,1,1,8,0,2000,0,100,100,無制限,無制限,無制限,無制限,30,無制限,無制限,無制限,無制限,無制限,無制限,300,無制限,100,無制限,無制限,30,無制限,8255,960,1,1984,1087,0,0
Aki,シルファ,5,9,9,通常,攻撃系,バレルスタンプ,,,,,,,,,,,,,2,2,8,0,50,0,100,0,100,-60,50,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8239,255,1,133056,0,0,0
Aki,シルファ,5,9,9,通常,攻撃系,なぎ払い,,,,,,,,,,,,,2,2,8,0,50,0,100,100,300,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8239,255,1,133056,0,0,0
Aki,シルファ,5,9,9,通常,攻撃系,ハッキング,,,,,,,,,,,,,2,2,8,0,50,0,100,0,300,-50,50,無制限,50,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,1023,1,133056,0,0,0
Aki,シルファ,5,9,9,通常,攻撃系,拡散ビーム,,,,,,,,,,,,,2,2,8,0,50,0,100,300,1000,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,100,無制限,無制限,無制限,無制限,無制限,無制限,8239,255,1,133056,0,0,0
Aki,シルファ,5,9,9,通常,攻撃系,ラインレーザー,,,,,,,,,,,,,2,2,8,0,500,0,100,300,無制限,-30,30,無制限,30,無制限,無制限,無制限,無制限,30,無制限,無制限,無制限,無制限,無制限,無制限,45,無制限,8239,255,4,133056,0,0,0
Aki,シルファ,5,9,9,通常,攻撃系,ウィングビーム,,,,,,,,,,,,,2,2,8,0,50,0,100,500,無制限,無制限,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,60,無制限,無制限,無制限,無制限,無制限,無制限,8239,255,1,133056,0,0,0
Aki,シルファ,5,9,9,通常,攻撃系,バリア,,,,,,,,,,,,,2,2,8,5,25,1000,100,300,無制限,無制限,無制限,無制限,無制限,無制限,25,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,1023,0,133056,0,0,12
Aki,シルファ,5,9,9,通常,攻撃系,バリア,,,,,,,,,,,,,2,2,8,7,25,1000,100,300,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,1023,0,133056,0,0,12
Aki,シルファ,5,9,9,通常,攻撃系,ゲーデル爆弾,,,,,,,,,,,,,2,2,8,0,1000,0,100,0,300,-50,50,無制限,50,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,1023,1,133056,0,0,0
Aki,シルファ,5,9,9,通常,攻撃系,マルチプルレーザー,,,,,,,,,,,,,2,2,8,0,50,0,100,300,無制限,無制限,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,24623,255,4,133056,0,0,0
Aki,シルファ,5,9,9,通常,移動系,,2,0,0,0,0,0,0,1,無制限,無制限,15,100,1,1,8,0,1000,0,100,0,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,300,無制限,無制限,無制限,無制限,無制限,無制限,63,0,2,1984,0,1,0
Aki,シルファ,5,9,9,逃亡,移動系,,1,0,0,0,0,1,0,1,無制限,無制限,11,25,1,1,8,0,200,0,100,600,無制限,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,200,無制限,500,無制限,無制限,無制限,無制限,8255,0,0,51136,0,0,0
Aki,シルファ,5,9,9,逃亡,移動系,,2,0,0,0,150,1,0,1,無制限,無制限,11,0,1,1,8,0,100,0,100,150,600,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,60,無制限,無制限,無制限,無制限,無制限,無制限,63,0,0,1984,0,0,0
Aki,シルファ,5,9,9,逃亡,移動系,,2,0,0,0,0,0,0,1,無制限,無制限,41,0,1,1,8,0,100,0,100,600,無制限,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,60,無制限,400,無制限,無制限,無制限,無制限,63,0,0,1984,0,0,0
Aki,シルファ,5,9,9,逃亡,移動系,,3,0,0,0,110,1,0,1,無制限,無制限,11,200,1,1,8,0,50,0,100,400,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,50,無制限,無制限,無制限,無制限,無制限,無制限,131135,255,0,1984,0,0,0
Aki,シルファ,5,9,9,逃亡,移動系,,2,0,0,0,90,1,0,1,無制限,無制限,11,100,1,1,8,0,0,2500,100,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,50,無制限,無制限,無制限,無制限,無制限,無制限,63,255,0,1984,0,0,6
Aki,シルファ,5,9,9,逃亡,移動系,,3,0,0,0,180,1,0,1,無制限,無制限,11,100,1,1,8,0,0,2500,100,0,200,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,50,300,無制限,無制限,無制限,無制限,無制限,131135,255,0,1984,0,0,1
Aki,シルファ,5,9,9,逃亡,移動系,,3,0,0,0,90,1,0,1,無制限,無制限,11,100,1,1,8,0,0,2500,100,0,200,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,50,無制限,無制限,無制限,無制限,無制限,無制限,131135,255,0,1984,0,0,6
Aki,シルファ,5,9,9,逃亡,移動系,,3,0,0,0,90,1,0,1,無制限,無制限,11,100,1,1,8,0,0,2500,100,200,無制限,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,50,無制限,無制限,無制限,無制限,無制限,無制限,131135,255,0,1984,0,0,6
Aki,シルファ,5,9,9,逃亡,移動系,,3,0,0,0,150,1,0,1,無制限,無制限,11,100,1,1,8,0,0,2500,100,0,無制限,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,300,無制限,無制限,無制限,無制限,無制限,無制限,65599,255,0,1984,0,0,8
Aki,シルファ,5,9,9,逃亡,移動系,,3,0,0,0,90,1,0,1,無制限,無制限,11,100,1,1,8,0,0,2500,100,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,25,無制限,無制限,無制限,無制限,無制限,無制限,65599,255,0,1984,0,0,6
Aki,シルファ,5,9,9,逃亡,攻撃系,バレルスタンプ,,,,,,,,,,,,,2,2,8,0,10,0,100,0,100,-60,50,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8239,255,1,133056,0,0,0
Aki,シルファ,5,9,9,逃亡,攻撃系,なぎ払い,,,,,,,,,,,,,2,2,8,0,10,0,100,100,300,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8239,255,1,133056,0,0,0
Aki,シルファ,5,9,9,逃亡,攻撃系,拡散ビーム,,,,,,,,,,,,,2,2,8,0,10,0,100,300,1000,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,100,無制限,無制限,無制限,無制限,無制限,無制限,8239,255,1,133056,0,0,0
Aki,シルファ,5,9,9,逃亡,攻撃系,ラインレーザー,,,,,,,,,,,,,2,2,8,0,100,0,100,300,無制限,-30,30,無制限,30,無制限,無制限,無制限,無制限,30,無制限,無制限,無制限,無制限,無制限,無制限,45,無制限,8239,255,4,133056,0,0,0
Aki,シルファ,5,9,9,逃亡,攻撃系,ウィングビーム,,,,,,,,,,,,,2,2,8,0,10,0,100,500,無制限,無制限,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,60,無制限,無制限,無制限,無制限,無制限,無制限,8239,255,1,133056,0,0,0
Aki,シルファ,5,9,9,逃亡,攻撃系,マルチプルレーザー,,,,,,,,,,,,,2,2,8,0,50,0,100,300,無制限,無制限,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,24623,255,4,133056,0,0,0
Chinatsu1,カゲロウ・凛,8,16,14,通常,移動系,,1,0,0,0,0,1,0,1,無制限,無制限,15,100,1,1,8,0,100,0,100,400,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,200,無制限,300,無制限,無制限,無制限,無制限,8255,0,0,51136,65536,0,0
Chinatsu1,カゲロウ・凛,8,16,14,通常,移動系,,2,0,0,0,0,1,0,1,無制限,無制限,15,100,1,1,8,0,500,0,100,300,無制限,無制限,無制限,無制限,無制限,無制限,75,無制限,無制限,無制限,無制限,200,無制限,50,無制限,無制限,無制限,無制限,8255,0,0,51136,0,0,0
Chinatsu1,カゲロウ・凛,8,16,14,通常,移動系,,2,0,0,0,80,1,0,1,無制限,無制限,15,100,1,1,8,0,200,0,100,無制限,400,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,100,無制限,150,無制限,無制限,無制限,無制限,63,0,0,1984,0,0,0
Chinatsu1,カゲロウ・凛,8,16,14,通常,移動系,,2,0,0,0,180,1,0,1,無制限,無制限,15,100,1,1,8,0,2000,0,100,無制限,1200,無制限,無制限,無制限,無制限,無制限,20,無制限,無制限,無制限,無制限,300,1500,無制限,無制限,無制限,無制限,無制限,63,0,0,1984,0,0,0
Chinatsu1,カゲロウ・凛,8,16,14,通常,移動系,,3,0,0,0,90,1,0,1,無制限,無制限,15,100,1,1,8,0,50,0,100,200,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,50,無制限,無制限,無制限,無制限,無制限,無制限,65599,0,0,1984,0,0,0
Chinatsu1,カゲロウ・凛,8,16,14,通常,移動系,,4,0,0,0,0,1,0,1,無制限,無制限,15,100,1,1,8,0,500,0,100,150,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,300,無制限,100,無制限,無制限,45,無制限,8255,0,1,51136,0,0,0
Chinatsu1,カゲロウ・凛,8,16,14,通常,移動系,,2,0,0,0,120,1,0,1,無制限,無制限,15,100,1,1,8,0,200,0,100,無制限,400,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,100,無制限,800,無制限,無制限,無制限,無制限,49215,0,0,10176,0,0,0
Chinatsu1,カゲロウ・凛,8,16,14,通常,移動系,,3,0,0,0,180,1,0,1,無制限,無制限,15,100,1,1,8,0,200,0,100,無制限,300,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,15,無制限,無制限,無制限,無制限,無制限,無制限,49215,0,0,10176,0,0,0
Chinatsu1,カゲロウ・凛,8,16,14,通常,移動系,,2,0,0,0,0,1,0,1,無制限,無制限,15,100,1,1,8,5,0,10000,100,0,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,200,無制限,50,無制限,無制限,無制限,無制限,262207,0,1,1984,0,0,15
Chinatsu1,カゲロウ・凛,8,16,14,通常,移動系,,3,0,0,0,0,1,0,1,無制限,無制限,15,100,1,1,8,7,0,10000,100,0,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,200,無制限,50,無制限,無制限,無制限,無制限,524351,0,1,1984,0,0,15
Chinatsu1,カゲロウ・凛,8,16,14,通常,攻撃系,ローキック,,,,,,,,,,,,,2,2,8,0,200,0,100,0,100,-60,-30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,1023,1,395200,0,0,0
Chinatsu1,カゲロウ・凛,8,16,14,通常,攻撃系,ローキック,,,,,,,,,,,,,2,2,8,0,500,0,100,0,100,-60,0,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,768,1,395200,0,0,0
Chinatsu1,カゲロウ・凛,8,16,14,通常,攻撃系,ジャンピングニー,,,,,,,,,,,,,2,2,8,0,150,0,100,0,150,-30,100,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,1,395200,0,0,0
Chinatsu1,カゲロウ・凛,8,16,14,通常,攻撃系,ブレードキック,,,,,,,,,,,,,2,2,8,4,75,0,100,0,250,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,1,395200,0,0,0
Chinatsu1,カゲロウ・凛,8,16,14,通常,攻撃系,ブーストキック,,,,,,,,,,,,,2,2,8,5,50,0,100,150,500,-100,200,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,1,395200,0,0,0
Chinatsu1,カゲロウ・凛,8,16,14,通常,攻撃系,スライディングキック,,,,,,,,,,,,,2,2,8,4,50,0,100,150,300,-100,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,1023,1,133056,0,0,0
