名,機体名,ND,SD,BD,AI種類,AI行為種類,発動技名,移動タイプ,移動速度(/10),移動慣性,移動目標タイプ,移動目標角度補正,視点タイプ,視点角度補正,ジャンプタイプ,上昇処理用変数1,上昇処理用変数2,汎用フラグ,攻撃確率補正,type,short1,int1,int2,発動確率,発動確率（反撃時）,int5,発動範囲Min,発動範囲Max,角度範囲Min,角度範囲Max,発動高度Min,発動高度Max,発動耐久力Min(%),発動耐久力Max(%),int14,int15,発動熱量Min,発動熱量Max,int18,int19,int20,int21,int22,int23,int24,int25,int26,short2,int27,int28,short3,short4
Tranquilizer,トランキライザー,4,12,6,軽量版,移動系,,3,0,0,0,90,1,0,1,無制限,無制限,15,100,1,1,8,0,0,10000,100,無制限,無制限,無制限,無制限,無制限,無制限,無制限,50,無制限,無制限,無制限,無制限,100,無制限,無制限,無制限,無制限,無制限,無制限,65599,255,0,1984,0,0,6
Tranquilizer,トランキライザー,4,12,6,軽量版,移動系,,3,0,0,0,60,1,0,1,無制限,無制限,15,50,1,1,8,0,100,0,100,800,無制限,無制限,無制限,無制限,無制限,無制限,50,無制限,無制限,無制限,無制限,150,無制限,600,無制限,無制限,無制限,無制限,135231,255,0,1984,0,0,0
Tranquilizer,トランキライザー,4,12,6,軽量版,移動系,,3,0,0,0,180,1,0,1,無制限,無制限,15,50,1,1,8,0,300,0,100,無制限,300,無制限,無制限,無制限,無制限,無制限,50,無制限,無制限,無制限,無制限,150,600,無制限,無制限,無制限,無制限,無制限,131135,255,0,1984,0,0,0
Tranquilizer,トランキライザー,4,12,6,軽量版,移動系,,3,0,0,0,110,1,0,1,無制限,無制限,15,25,1,1,8,0,300,0,100,無制限,600,無制限,無制限,無制限,無制限,無制限,50,無制限,無制限,無制限,無制限,150,無制限,無制限,無制限,無制限,無制限,無制限,131135,255,0,1984,0,0,0
Tranquilizer,トランキライザー,4,12,6,軽量版,移動系,,4,0,0,0,0,1,0,1,無制限,無制限,15,200,1,1,8,0,300,0,100,200,1000,-100,200,無制限,45,25,50,無制限,無制限,無制限,無制限,200,無制限,150,無制限,無制限,45,無制限,139327,50175,1,575424,63,0,0
Tranquilizer,トランキライザー,4,12,6,軽量版,攻撃系,ヘヴィヘッド,,,,,,,,,,,,,2,2,8,0,300,0,100,0,300,0,300,無制限,45,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,1,395200,0,0,0
Tranquilizer,トランキライザー,4,12,6,軽量版,攻撃系,ギガンティックラム,,,,,,,,,,,,,2,2,8,0,200,0,100,300,1000,0,200,無制限,45,無制限,50,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,1,395200,0,0,0
Tranquilizer,トランキライザー,4,12,6,軽量版,攻撃系,ギガンティックラム,,,,,,,,,,,,,2,2,8,0,300,0,100,0,500,0,200,無制限,45,無制限,50,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,192,1,395200,0,0,0
Tranquilizer,トランキライザー,4,12,6,軽量版,攻撃系,メテオストライク,,,,,,,,,,,,,2,2,8,0,300,0,100,300,1200,無制限,無制限,無制限,無制限,無制限,50,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,1,133056,0,0,0
Tranquilizer,トランキライザー,4,12,6,軽量版,攻撃系,メテオストライク,,,,,,,,,,,,,2,2,8,0,300,0,100,0,200,200,無制限,無制限,無制限,無制限,50,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,1,133056,0,0,0
Tranquilizer,トランキライザー,4,12,6,軽量版,攻撃系,メテオストライク,,,,,,,,,,,,,2,2,8,0,300,0,100,0,500,無制限,無制限,無制限,無制限,無制限,50,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,128,1,133056,0,0,0
Tranquilizer,トランキライザー,4,12,6,軽量版,攻撃系,連装爆撃ミサイル,,,,,,,,,,,,,2,2,8,0,100,0,100,500,1500,-300,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,4,133056,0,0,0
Tranquilizer,トランキライザー,4,12,6,軽量版,攻撃系,連装爆撃ミサイル,,,,,,,,,,,,,2,2,8,0,300,0,100,100,500,200,500,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,4,133056,0,0,0
Tranquilizer,トランキライザー,4,12,6,軽量版,攻撃系,収束弾幕ミサイル,,,,,,,,,,,,,2,2,8,0,100,0,100,300,1200,-300,300,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,4,133056,0,0,0
Tranquilizer,トランキライザー,4,12,6,軽量版,攻撃系,パラレルランチャー,,,,,,,,,,,,,2,2,8,0,100,0,100,300,1500,-300,300,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,0,133056,0,0,0
Tranquilizer,トランキライザー,4,12,6,軽量版,攻撃系,バウンドボマー,,,,,,,,,,,,,2,2,8,0,50,0,100,300,無制限,無制限,無制限,無制限,無制限,無制限,50,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,4,395200,0,0,0
Tranquilizer,トランキライザー,4,12,6,軽量版,攻撃系,サテライトレーザーType1,,,,,,,,,,,,,2,2,8,0,100,0,100,200,無制限,無制限,無制限,無制限,無制限,無制限,75,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,0,133056,0,0,0
Tranquilizer,トランキライザー,4,12,6,軽量版,攻撃系,サテライトレーザーType1,,,,,,,,,,,,,2,2,8,0,200,0,100,0,無制限,無制限,無制限,無制限,無制限,無制限,75,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,128,0,133056,0,0,0
Tranquilizer,トランキライザー,4,12,6,軽量版,攻撃系,サテライトレーザーType2,,,,,,,,,,,,,2,2,8,0,100,0,100,200,無制限,無制限,無制限,無制限,無制限,無制限,75,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,0,395200,0,0,0
Tranquilizer,トランキライザー,4,12,6,軽量版,攻撃系,サテライトレーザーType2,,,,,,,,,,,,,2,2,8,0,300,0,100,100,500,無制限,無制限,無制限,無制限,無制限,75,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,128,0,395200,0,0,0
Tranquilizer,トランキライザー,4,12,6,軽量版,攻撃系,ジェノサイドレーザー,,,,,,,,,,,,,2,2,8,0,200,0,100,500,800,-100,100,無制限,90,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,4,133056,0,0,0
Tranquilizer,トランキライザー,4,12,6,軽量版,攻撃系,ガトリンガーマーチ,,,,,,,,,,,,,2,2,8,0,100,0,100,400,900,-30,50,無制限,45,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,90,無制限,8255,255,4,133056,0,0,0
Tranquilizer,トランキライザー,4,12,6,軽量版,攻撃系,グングニールイミテイト,,,,,,,,,,,,,2,2,8,0,100,0,100,300,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,300,無制限,無制限,無制限,無制限,無制限,無制限,24639,255,0,133056,0,0,0
Tranquilizer,トランキライザー,4,12,6,軽量版,攻撃系,グングニールイミテイト,,,,,,,,,,,,,2,2,8,0,200,0,100,0,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,300,無制限,無制限,無制限,無制限,無制限,無制限,24639,128,0,133056,0,0,0
Tranquilizer,トランキライザー,4,12,6,軽量版,攻撃系,レーヴァテイン,,,,,,,,,,,,,2,2,8,0,100,0,100,300,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,24639,63,0,133056,0,0,0
Tranquilizer,トランキライザー,4,12,6,軽量版,攻撃系,レーヴァテイン,,,,,,,,,,,,,2,2,8,0,50,6,100,300,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,24639,255,0,133056,0,0,0
