名,機体名,ND,SD,BD,AI種類,AI行為種類,発動技名,移動タイプ,移動速度(/10),移動慣性,移動目標タイプ,移動目標角度補正,視点タイプ,視点角度補正,ジャンプタイプ,上昇処理用変数1,上昇処理用変数2,汎用フラグ,攻撃確率補正,type,short1,int1,int2,発動確率,発動確率（反撃時）,int5,発動範囲Min,発動範囲Max,角度範囲Min,角度範囲Max,発動高度Min,発動高度Max,発動耐久力Min(%),発動耐久力Max(%),int14,int15,発動熱量Min,発動熱量Max,int18,int19,int20,int21,int22,int23,int24,int25,int26,short2,int27,int28,short3,short4
Neunzehn,ノインツェーン,6,10,10,通常,攻撃系,ホーリーランス,,,,,,,,,,,,,2,2,8,0,300,0,100,0,250,-50,50,無制限,無制限,無制限,無制限,無制限,無制限,30,無制限,100,無制限,無制限,無制限,無制限,無制限,無制限,8255,192,1,133056,0,0,0
Neunzehn,ノインツェーン,6,10,10,通常,攻撃系,コロナ・フェッレア,,,,,,,,,,,,,2,2,8,0,100,0,100,0,500,-300,300,無制限,無制限,無制限,無制限,無制限,60,無制限,無制限,80,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,1,133056,0,0,0
Neunzehn,ノインツェーン,6,10,10,通常,攻撃系,コロナ・フェッレア,,,,,,,,,,,,,2,2,8,0,200,0,100,0,300,-300,300,無制限,無制限,無制限,無制限,無制限,60,無制限,無制限,80,無制限,無制限,無制限,無制限,無制限,無制限,8255,448,1,133056,0,0,0
Neunzehn,ノインツェーン,6,10,10,通常,攻撃系,ホーリーシュラウド,,,,,,,,,,,,,2,2,8,4,100,0,100,0,200,-50,50,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,1,395200,0,0,0
Neunzehn,ノインツェーン,6,10,10,通常,攻撃系,ホーリーシュラウド,,,,,,,,,,,,,2,2,8,4,200,0,100,0,200,-50,50,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,192,1,395200,0,0,0
Neunzehn,ノインツェーン,6,10,10,通常,攻撃系,テンタクルゴースト,,,,,,,,,,,,,2,2,8,0,50,0,100,200,600,-50,50,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,1,133056,0,0,0
Neunzehn,ノインツェーン,6,10,10,通常,攻撃系,テンタクルゴースト,,,,,,,,,,,,,2,2,8,0,100,0,100,0,400,-50,50,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,192,1,133056,0,0,0
Neunzehn,ノインツェーン,6,10,10,通常,攻撃系,オクトゴースト,,,,,,,,,,,,,2,2,8,0,30,0,100,300,600,-50,50,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,1,133056,0,0,0
Neunzehn,ノインツェーン,6,10,10,通常,攻撃系,ウィザードハイロゥ,,,,,,,,,,,,,2,2,8,0,200,0,100,0,200,-50,100,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,70,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,4,133056,0,0,0
Neunzehn,ノインツェーン,6,10,10,通常,攻撃系,ダークサマーサン,,,,,,,,,,,,,2,2,8,0,200,0,100,0,400,100,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,4,133056,0,0,0
Neunzehn,ノインツェーン,6,10,10,通常,攻撃系,ダークサマーサン,,,,,,,,,,,,,2,2,8,0,50,0,100,500,800,-100,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,4,133056,0,0,0
Neunzehn,ノインツェーン,6,10,10,通常,攻撃系,ダークサマーサン,,,,,,,,,,,,,2,2,8,0,200,0,100,0,無制限,250,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,4,133056,0,0,0
Neunzehn,ノインツェーン,6,10,10,通常,攻撃系,ダークサマーサン,,,,,,,,,,,,,2,2,8,0,200,0,100,0,250,0,300,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,192,4,133056,0,0,0
Neunzehn,ノインツェーン,6,10,10,通常,攻撃系,ブルーレイトラップ,,,,,,,,,,,,,2,2,8,0,30,0,100,0,300,-100,100,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,4,395200,0,0,0
Neunzehn,ノインツェーン,6,10,10,通常,攻撃系,ブルーレイトラップ,,,,,,,,,,,,,2,2,8,0,30,0,100,300,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,4,395200,0,0,0
Neunzehn,ノインツェーン,6,10,10,通常,攻撃系,ブラックレイン,,,,,,,,,,,,,2,2,8,0,50,0,100,0,400,無制限,150,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,4,133056,0,0,0
Neunzehn,ノインツェーン,6,10,10,通常,攻撃系,プリズナーゴースト,,,,,,,,,,,,,2,2,8,5,20,0,100,600,無制限,無制限,無制限,無制限,無制限,無制限,75,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,0,395200,0,0,0
Neunzehn,ノインツェーン,6,10,10,通常,攻撃系,ダブルガトリング,,,,,,,,,,,,,2,2,8,0,5,0,100,400,1000,-50,50,無制限,無制限,無制限,無制限,無制限,無制限,40,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,4,133056,0,0,0
Neunzehn,ノインツェーン,6,10,10,通常,攻撃系,ダブルアトミックランチャー,,,,,,,,,,,,,2,2,8,0,5,0,100,300,800,-100,100,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,4,133056,0,0,0
Neunzehn,ノインツェーン,6,10,10,通常,攻撃系,ダブルシウコアトル,,,,,,,,,,,,,2,2,8,0,5,0,100,600,1200,-100,100,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,4,133056,0,0,0
Neunzehn,ノインツェーン,6,10,10,通常,攻撃系,トゥルーブレイカー,,,,,,,,,,,,,2,2,8,0,20,0,100,600,無制限,-100,100,無制限,45,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,4,133056,0,0,0
Neunzehn,ノインツェーン,6,10,10,通常,攻撃系,トゥルーブレイカー,,,,,,,,,,,,,2,2,8,0,100,0,100,100,300,-100,100,無制限,45,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,192,4,133056,0,0,0
Neunzehn,ノインツェーン,6,10,10,通常,攻撃系,ナノプラズマウェイブ,,,,,,,,,,,,,2,2,8,7,20,0,100,1000,無制限,無制限,無制限,無制限,無制限,無制限,50,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,4,133056,0,0,0
Neunzehn,ノインツェーン,6,10,10,通常,攻撃系,デコイ,,,,,,,,,,,,,2,2,8,4,50,0,100,0,無制限,無制限,無制限,無制限,無制限,無制限,60,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,2105407,255,0,133056,0,0,0
Neunzehn,ノインツェーン,6,10,10,通常,攻撃系,デコイ,,,,,,,,,,,,,2,2,8,4,150,0,100,0,無制限,無制限,無制限,無制限,無制限,無制限,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,2105407,255,0,133056,0,0,0
Neunzehn,ノインツェーン,6,10,10,通常,攻撃系,デコイ,,,,,,,,,,,,,2,2,8,10,50,0,100,0,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,2105407,255,0,133056,0,0,0
Neunzehn,ノインツェーン,6,10,10,通常,攻撃系,イェヒー・オール,,,,,,,,,,,,,2,2,8,0,20,0,100,300,1000,-100,100,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,24639,255,4,133056,0,0,0
Neunzehn,ノインツェーン,6,10,10,通常,攻撃系,沈黙の空,,,,,,,,,,,,,2,2,8,3,10,0,100,600,無制限,無制限,無制限,無制限,無制限,無制限,75,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,24639,255,1,133056,0,0,0
Neunzehn,ノインツェーン,6,10,10,通常,移動系,,2,0,0,0,0,0,0,1,無制限,無制限,15,100,1,1,8,0,1000,0,100,0,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,300,無制限,無制限,無制限,無制限,無制限,無制限,63,0,2,1984,0,1,0
