機体,機体名,ND,SD,BD,AI種類,発動技名,移動タイプ,移動速度(/10),移動慣性,移動目標タイプ,移動目標角度補正,視点タイプ,視点角度補正,ジャンプタイプ,上昇処理用変数1,上昇処理用変数2,汎用フラグ,攻撃確率補正,type,short1,int1,int2,発動確率,発動確率（反撃時）,int5,発動範囲Min,発動範囲Max,角度範囲Min,角度範囲Max,発動高度Min,発動高度Max,発動耐久力Min(%),発動耐久力Max(%),int14,int15,発動熱量Min,発動熱量Max,int18,int19,int20,int21,int22,int23,int24,int25,int26,short2,int27,int28,short3,short4
Chinatsu2,クリムゾンロータス,5,11,9,軽量版,レッグスラッシャー,3,0,0,0,110,1,0,1,-999,-999,15,25,2,2,8,0,500,0,100,0,200,-30,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8255,255,1,395200,0,0,0
Chinatsu2,クリムゾンロータス,5,11,9,軽量版,ソニックキック,3,0,0,0,110,1,0,1,-999,-999,15,25,2,2,8,0,250,0,100,100,300,-50,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8255,255,1,133056,0,0,0
Chinatsu2,クリムゾンロータス,5,11,9,軽量版,ソニックキック,3,0,0,0,110,1,0,1,-999,-999,15,25,2,2,8,6,250,0,100,100,300,-50,50,-999,-999,-999,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8255,255,1,395200,0,0,0
Chinatsu2,クリムゾンロータス,5,11,9,軽量版,ストライクサマーソルト,3,0,0,0,110,1,0,1,-999,-999,15,25,2,2,8,0,250,0,100,0,150,-30,100,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8255,255,1,395200,0,0,0
Chinatsu2,クリムゾンロータス,5,11,9,軽量版,ストライクサマーソルト,3,0,0,0,110,1,0,1,-999,-999,15,25,2,2,8,0,500,0,100,150,300,50,300,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8255,4351,1,395200,0,0,0
Chinatsu2,クリムゾンロータス,5,11,9,軽量版,ブーストキック,3,0,0,0,110,1,0,1,-999,-999,15,25,2,2,8,0,250,0,100,250,400,-30,100,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8255,255,1,395200,0,0,0
Chinatsu2,クリムゾンロータス,5,11,9,軽量版,ブーストキック,3,0,0,0,110,1,0,1,-999,-999,15,25,2,2,8,0,500,0,100,200,400,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12351,255,1,395200,0,0,0
Chinatsu2,クリムゾンロータス,5,11,9,軽量版,ブーストキック,3,0,0,0,110,1,0,1,-999,-999,15,25,2,2,8,0,0,1000,100,250,400,-30,100,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10303,255,1,395200,0,0,13
Chinatsu2,クリムゾンロータス,5,11,9,軽量版,ギャラクティックストライク,3,0,0,0,110,1,0,1,-999,-999,15,25,2,2,8,0,200,0,100,0,200,-30,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8255,255,1,395200,0,0,0
Chinatsu2,クリムゾンロータス,5,11,9,軽量版,ギャラクティックストライク,3,0,0,0,110,1,0,1,-999,-999,15,25,2,2,8,0,500,0,100,0,100,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12351,255,1,395200,0,0,0
Chinatsu2,クリムゾンロータス,5,11,9,軽量版,ギャラクティックストライク,3,0,0,0,110,1,0,1,-999,-999,15,25,2,2,8,0,0,1000,100,150,300,-30,100,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10303,255,1,395200,0,0,13
Chinatsu2,クリムゾンロータス,5,11,9,軽量版,ハンティングキック,3,0,0,0,110,1,0,1,-999,-999,15,25,2,2,8,5,100,0,100,0,800,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8255,255,1,133056,0,0,0
Chinatsu2,クリムゾンロータス,5,11,9,軽量版,ハンティングキック,3,0,0,0,110,1,0,1,-999,-999,15,25,2,2,8,5,100,1000,100,150,300,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8255,255,1,133056,0,0,15
Chinatsu2,クリムゾンロータス,5,11,9,軽量版,ハンティングキック,3,0,0,0,110,1,0,1,-999,-999,15,25,2,2,8,5,0,5000,100,150,500,-999,-999,-999,-999,-999,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8255,255,1,133056,0,0,3
Chinatsu2,クリムゾンロータス,5,11,9,軽量版,スパイラルブレイク,3,0,0,0,110,1,0,1,-999,-999,15,25,2,2,8,0,50,0,100,0,400,-50,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,24639,255,1,133056,0,0,0
Chinatsu2,クリムゾンロータス,5,11,9,軽量版,スパイラルブレイク,3,0,0,0,110,1,0,1,-999,-999,15,25,2,2,8,6,50,1000,100,0,400,-50,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,24639,255,1,133056,0,0,3
Chinatsu2,クリムゾンロータス,5,11,9,軽量版,リバーサルスクリュー,3,0,0,0,110,1,0,1,-999,-999,15,25,2,2,8,0,50,200,100,0,200,-50,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,24639,255,1,133056,0,0,7
Chinatsu2,クリムゾンロータス,5,11,9,軽量版,リバーサルスクリュー,2,0,0,0,0,0,0,1,-999,-999,15,100,1,1,8,0,1000,0,100,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,300,-999,-999,-999,-999,-999,-999,63,0,2,1984,0,1,0
