名,機体名,ND,SD,BD,AI種類,AI行為種類,発動技名,移動タイプ,移動速度(/10),移動慣性,移動目標タイプ,移動目標角度補正,視点タイプ,視点角度補正,ジャンプタイプ,上昇処理用変数1,上昇処理用変数2,汎用フラグ,攻撃確率補正,type,short1,int1,int2,発動確率,発動確率（反撃時）,int5,発動範囲Min,発動範囲Max,角度範囲Min,角度範囲Max,発動高度Min,発動高度Max,発動耐久力Min(%),発動耐久力Max(%),int14,int15,発動熱量Min,発動熱量Max,int18,int19,int20,int21,int22,int23,int24,int25,int26,short2,int27,int28,short3,short4
Sizuka,和泉　しずか,7,12,12,通常,攻撃系,シャザークキック,,,,,,,,,,,,,2,2,8,6,300,0,100,0,150,100,300,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,1,395200,0,0,0
Sizuka,和泉　しずか,7,12,12,通常,攻撃系,シャザークキック,,,,,,,,,,,,,2,2,8,6,300,0,100,150,300,150,300,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,1,395200,0,0,0
Sizuka,和泉　しずか,7,12,12,通常,攻撃系,ジャイロシールド,,,,,,,,,,,,,2,2,8,0,100,0,100,0,100,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,25,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,1,133056,0,0,0
Sizuka,和泉　しずか,7,12,12,通常,攻撃系,ジャイロシールド,,,,,,,,,,,,,2,2,8,0,0,4000,100,0,600,-150,150,無制限,無制限,無制限,無制限,無制限,無制限,25,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,1,133056,0,0,14
Sizuka,和泉　しずか,7,12,12,通常,攻撃系,ホールドアップ,,,,,,,,,,,,,2,2,8,5,100,0,100,0,250,-100,100,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,1,395200,0,0,0
Sizuka,和泉　しずか,7,12,12,通常,攻撃系,ブローニングＨＰ,,,,,,,,,,,,,2,2,8,0,100,0,100,300,600,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,4,133056,0,0,0
Sizuka,和泉　しずか,7,12,12,通常,攻撃系,ハートブレイク,,,,,,,,,,,,,2,2,8,0,100,0,100,500,無制限,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8239,255,4,395200,0,0,0
Sizuka,和泉　しずか,7,12,12,通常,攻撃系,アクセルファイア,,,,,,,,,,,,,2,2,8,0,500,1000,100,150,400,-50,50,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,35,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,4,133056,0,0,6
Sizuka,和泉　しずか,7,12,12,通常,攻撃系,エクスプローダー,,,,,,,,,,,,,2,2,8,0,300,0,100,0,150,無制限,0,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,1023,4,395200,0,0,0
Sizuka,和泉　しずか,7,12,12,通常,攻撃系,エクスプローダー,,,,,,,,,,,,,2,2,8,0,500,0,100,0,150,無制限,0,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,768,1,395200,0,0,0
Sizuka,和泉　しずか,7,12,12,通常,攻撃系,バスターブリッジ,,,,,,,,,,,,,2,2,8,0,300,0,100,100,400,無制限,200,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,100,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,4,133056,0,0,0
Sizuka,和泉　しずか,7,12,12,通常,攻撃系,スウェーバックショット,,,,,,,,,,,,,2,2,8,6,200,1000,100,0,200,-60,60,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,50,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,4,133056,0,0,15
Sizuka,和泉　しずか,7,12,12,通常,攻撃系,ロックミサイルランチャー,,,,,,,,,,,,,2,2,8,0,500,0,100,600,1500,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8239,255,4,133056,0,0,0
Sizuka,和泉　しずか,7,12,12,通常,攻撃系,ねこボム,,,,,,,,,,,,,2,2,8,0,200,0,100,150,400,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,4,395200,0,0,0
Sizuka,和泉　しずか,7,12,12,通常,攻撃系,Ｂ-２スピリット,,,,,,,,,,,,,2,2,8,0,100,0,100,400,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8239,255,0,395200,0,0,0
Sizuka,和泉　しずか,7,12,12,通常,攻撃系,バンカーバスター,,,,,,,,,,,,,2,2,8,0,100,0,100,300,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8239,255,0,395200,0,0,0
Sizuka,和泉　しずか,7,12,12,通常,攻撃系,バンカーバスター,,,,,,,,,,,,,2,2,8,0,100,0,100,200,400,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8239,192,4,395200,0,0,0
Sizuka,和泉　しずか,7,12,12,通常,攻撃系,爆撃,,,,,,,,,,,,,2,2,8,0,100,0,100,400,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8239,255,0,395200,0,0,0
Sizuka,和泉　しずか,7,12,12,通常,攻撃系,爆撃,,,,,,,,,,,,,2,2,8,0,100,0,100,150,400,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8239,192,4,395200,0,0,0
Sizuka,和泉　しずか,7,12,12,通常,攻撃系,サテライトレーザー,,,,,,,,,,,,,2,2,8,5,150,0,100,200,400,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8239,255,0,395200,0,0,0
Sizuka,和泉　しずか,7,12,12,通常,攻撃系,サテライトレーザー,,,,,,,,,,,,,2,2,8,5,100,0,100,100,400,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8239,192,0,395200,0,0,0
Sizuka,和泉　しずか,7,12,12,通常,攻撃系,ゲルグセイバー,,,,,,,,,,,,,2,2,8,0,200,0,100,0,150,15,150,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,24639,255,1,133056,0,0,0
Sizuka,和泉　しずか,7,12,12,通常,攻撃系,エスカルラタダンツァ,,,,,,,,,,,,,2,2,8,0,50,0,100,250,500,0,60,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,24639,255,4,133056,0,0,0
Sizuka,和泉　しずか,7,12,12,通常,攻撃系,エスカルラタダンツァ,,,,,,,,,,,,,2,2,8,0,200,0,100,100,300,0,60,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,24639,192,4,133056,0,0,0
Sizuka,和泉　しずか,7,12,12,通常,攻撃系,スカーレットローグ,,,,,,,,,,,,,2,2,8,0,50,0,100,300,1500,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,100,無制限,無制限,無制限,無制限,無制限,無制限,24639,255,4,133056,0,0,0
