名,機体名,ND,SD,BD,AI種類,AI行為種類,発動技名,移動タイプ,移動速度(/10),移動慣性,移動目標タイプ,移動目標角度補正,視点タイプ,視点角度補正,ジャンプタイプ,上昇処理用変数1,上昇処理用変数2,汎用フラグ,攻撃確率補正,type,short1,int1,int2,発動確率,発動確率（反撃時）,int5,発動範囲Min,発動範囲Max,角度範囲Min,角度範囲Max,発動高度Min,発動高度Max,発動耐久力Min(%),発動耐久力Max(%),int14,int15,発動熱量Min,発動熱量Max,int18,int19,int20,int21,int22,int23,int24,int25,int26,short2,int27,int28,short3,short4
Zako213a,クワトロ,4,7,8,通常,攻撃系,ダブルマシンガン,,,,,,,,,,,,,2,2,8,0,120,0,100,300,800,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,300,無制限,無制限,無制限,無制限,8255,255,4,133056,0,0,0
Zako213a,クワトロ,4,7,8,通常,攻撃系,バウンダーパーティー,,,,,,,,,,,,,2,2,8,0,200,0,100,400,1000,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,4,133056,0,0,0
Zako213a,クワトロ,4,7,8,通常,攻撃系,リサーチミサイル,,,,,,,,,,,,,2,2,8,0,100,0,100,300,800,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,4,133056,0,0,0
Zako213a,クワトロ,4,7,8,通常,攻撃系,ナパーム弾,,,,,,,,,,,,,2,2,8,0,150,0,100,800,無制限,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,4,133056,0,0,0
Zako213a,クワトロ,4,7,8,通常,攻撃系,ガードバック,,,,,,,,,,,,,2,2,8,0,300,0,100,無制限,400,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,1,133056,0,0,0
Zako213a,クワトロ,4,7,8,通常,攻撃系,ガードバック,,,,,,,,,,,,,2,2,8,0,0,1000,100,無制限,400,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,800,無制限,無制限,無制限,無制限,無制限,8255,255,1,133056,0,0,15
Zako213a,クワトロ,4,7,8,通常,攻撃系,ガードダッシュ,,,,,,,,,,,,,2,2,8,0,80,0,100,800,無制限,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,1,133056,0,0,0
Zako213a,クワトロ,4,7,8,通常,攻撃系,ガードライトステップ,,,,,,,,,,,,,2,2,8,0,0,700,100,0,1200,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,1,133056,0,0,15
Zako213a,クワトロ,4,7,8,通常,攻撃系,ガードレフトステップ,,,,,,,,,,,,,2,2,8,0,0,700,100,0,1200,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,1,133056,0,0,15
Zako213a,クワトロ,4,7,8,通常,攻撃系,ガードライトステップ,,,,,,,,,,,,,2,2,8,0,200,0,100,400,800,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,1,133056,0,0,0
Zako213a,クワトロ,4,7,8,通常,攻撃系,ガードレフトステップ,,,,,,,,,,,,,2,2,8,0,200,0,100,400,800,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,1,133056,0,0,0
