名,機体名,ND,SD,BD,AI種類,AI行為種類,発動技名,移動タイプ,移動速度(/10),移動慣性,移動目標タイプ,移動目標角度補正,視点タイプ,視点角度補正,ジャンプタイプ,上昇処理用変数1,上昇処理用変数2,汎用フラグ,攻撃確率補正,type,short1,int1,int2,発動確率,発動確率（反撃時）,int5,発動範囲Min,発動範囲Max,角度範囲Min,角度範囲Max,発動高度Min,発動高度Max,発動耐久力Min(%),発動耐久力Max(%),int14,int15,発動熱量Min,発動熱量Max,int18,int19,int20,int21,int22,int23,int24,int25,int26,short2,int27,int28,short3,short4
Akao,モリビト２号,6,17,15,通常,攻撃系,パンチ,,,,,,,,,,,,,2,2,8,0,150,0,100,0,150,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,1,133056,0,0,0
Akao,モリビト２号,6,17,15,通常,攻撃系,キック,,,,,,,,,,,,,2,2,8,0,150,0,100,0,300,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,1,133056,0,0,0
Akao,モリビト２号,6,17,15,通常,攻撃系,パイルニー,,,,,,,,,,,,,2,2,8,0,100,0,100,0,200,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,1,133056,0,0,0
Akao,モリビト２号,6,17,15,通常,攻撃系,ハンマーブロウ,,,,,,,,,,,,,2,2,8,0,80,0,100,150,400,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,1,133056,0,0,0
Akao,モリビト２号,6,17,15,通常,攻撃系,ハンマーブロウ,,,,,,,,,,,,,2,2,8,0,60,0,100,無制限,200,無制限,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,1,133056,0,0,0
Akao,モリビト２号,6,17,15,通常,攻撃系,シールドタックル,,,,,,,,,,,,,2,2,8,0,80,0,100,250,600,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,12351,255,1,133056,0,0,0
Akao,モリビト２号,6,17,15,通常,攻撃系,ロッド,,,,,,,,,,,,,2,2,8,0,120,0,100,0,300,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,1,133056,0,0,0
Akao,モリビト２号,6,17,15,通常,攻撃系,ロッド,,,,,,,,,,,,,2,2,8,0,150,0,100,0,300,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8208,255,1,133056,0,0,0
Akao,モリビト２号,6,17,15,通常,攻撃系,ハーケン,,,,,,,,,,,,,2,2,8,0,100,0,100,0,250,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,1,133056,0,0,0
Akao,モリビト２号,6,17,15,通常,攻撃系,ファントム,,,,,,,,,,,,,2,2,8,0,50,0,100,0,500,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,1,133056,0,0,0
Akao,モリビト２号,6,17,15,通常,攻撃系,空中ファントム,,,,,,,,,,,,,2,2,8,0,60,0,100,0,300,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,4351,1,133056,0,0,0
Akao,モリビト２号,6,17,15,通常,攻撃系,ファントムエッジ,,,,,,,,,,,,,2,2,8,0,30,0,100,200,500,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,1,133056,0,0,0
Akao,モリビト２号,6,17,15,通常,攻撃系,ファントムエッジ,,,,,,,,,,,,,2,2,8,0,30,0,100,200,500,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,40,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,1,133056,0,0,0
Akao,モリビト２号,6,17,15,通常,攻撃系,幻刃閃,,,,,,,,,,,,,2,2,8,0,80,0,100,0,140,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,10303,255,1,133056,0,0,0
Akao,モリビト２号,6,17,15,通常,攻撃系,幻刃閃,,,,,,,,,,,,,2,2,8,0,80,0,100,250,400,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,1,133056,0,0,0
Akao,モリビト２号,6,17,15,通常,攻撃系,アームガン,,,,,,,,,,,,,2,2,8,0,100,0,100,300,600,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,250,無制限,無制限,無制限,無制限,8255,255,4,133056,0,0,0
Akao,モリビト２号,6,17,15,通常,攻撃系,機銃砲,,,,,,,,,,,,,2,2,8,0,50,0,100,400,800,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,4,133056,0,0,0
Akao,モリビト２号,6,17,15,通常,攻撃系,277mm試作砲,,,,,,,,,,,,,2,2,8,0,100,0,100,450,750,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,4,133056,0,0,0
Akao,モリビト２号,6,17,15,通常,攻撃系,ブーメランエッジ,,,,,,,,,,,,,2,2,8,0,80,0,100,150,300,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,4,133056,0,0,0
Akao,モリビト２号,6,17,15,通常,攻撃系,シューティングスピア,,,,,,,,,,,,,2,2,8,0,100,0,100,150,300,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,10303,4351,4,133056,0,0,0
Akao,モリビト２号,6,17,15,通常,攻撃系,シューティングスピア,,,,,,,,,,,,,2,2,8,0,100,0,100,0,200,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,12351,255,4,133056,0,0,0
Akao,モリビト２号,6,17,15,通常,攻撃系,マイクロプレッシャー,,,,,,,,,,,,,2,2,8,0,80,0,100,500,800,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,4,133056,0,0,0
Akao,モリビト２号,6,17,15,通常,攻撃系,クリオネルディバイダー,,,,,,,,,,,,,2,2,8,0,20,0,100,0,1000,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,1,133056,0,0,0
Akao,モリビト２号,6,17,15,通常,攻撃系,リバウンドプレッシャー,,,,,,,,,,,,,2,2,8,0,20,0,100,0,600,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,4,133056,0,0,0
