名,機体名,ND,SD,BD,AI種類,AI行為種類,発動技名,移動タイプ,移動速度(/10),移動慣性,移動目標タイプ,移動目標角度補正,視点タイプ,視点角度補正,ジャンプタイプ,上昇処理用変数1,上昇処理用変数2,汎用フラグ,攻撃確率補正,type,short1,int1,int2,発動確率,発動確率（反撃時）,int5,発動範囲Min,発動範囲Max,角度範囲Min,角度範囲Max,発動高度Min,発動高度Max,発動耐久力Min(%),発動耐久力Max(%),int14,int15,発動熱量Min,発動熱量Max,int18,int19,int20,int21,int22,int23,int24,int25,int26,short2,int27,int28,short3,short4
Zako117a,シャドーゲイル,7,12,14,通常,攻撃系,バックブロー,,,,,,,,,,,,,2,2,8,0,500,0,100,0,150,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,1,395200,0,0,0
Zako117a,シャドーゲイル,7,12,14,通常,攻撃系,ナイフ投げ,,,,,,,,,,,,,2,2,8,0,30,0,100,0,150,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,4,133056,0,0,0
Zako117a,シャドーゲイル,7,12,14,通常,攻撃系,ナイフ投げ,,,,,,,,,,,,,2,2,8,0,30,0,100,200,400,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,4,133056,0,0,0
Zako117a,シャドーゲイル,7,12,14,通常,攻撃系,飛び蹴り,,,,,,,,,,,,,2,2,8,0,200,0,100,100,250,-30,100,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,20,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,1,395200,0,0,0
Zako117a,シャドーゲイル,7,12,14,通常,攻撃系,マシンライフル,,,,,,,,,,,,,2,2,8,0,100,0,100,300,800,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,4,395200,0,0,0
Zako117a,シャドーゲイル,7,12,14,通常,攻撃系,ダブルマシンライフル,,,,,,,,,,,,,2,2,8,5,50,0,100,300,800,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,4,395200,0,0,0
Zako117a,シャドーゲイル,7,12,14,通常,攻撃系,エアリアルライフル,,,,,,,,,,,,,2,2,8,0,50,0,100,0,50,無制限,100,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,80,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,4,133056,0,0,0
Zako117a,シャドーゲイル,7,12,14,通常,攻撃系,エアリアルライフル,,,,,,,,,,,,,2,2,8,0,10,4000,100,0,300,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,80,無制限,無制限,無制限,無制限,無制限,無制限,10303,255,4,133056,0,0,2
Zako117a,シャドーゲイル,7,12,14,通常,攻撃系,エアリアルライフル,,,,,,,,,,,,,2,2,8,0,500,0,100,50,400,無制限,100,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,12351,255,4,133056,0,0,0
Zako117a,シャドーゲイル,7,12,14,通常,攻撃系,アタッチメントショットガン,,,,,,,,,,,,,2,2,8,5,50,0,1000,700,1200,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,4,133056,0,0,0
Zako117a,シャドーゲイル,7,12,14,通常,攻撃系,アタッチメントグレネード,,,,,,,,,,,,,2,2,8,6,50,0,1000,600,1000,-500,500,無制限,無制限,無制限,無制限,無制限,無制限,40,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,4,133056,0,0,0
Zako117a,シャドーゲイル,7,12,14,通常,移動系,,2,0,0,0,0,0,0,1,無制限,無制限,15,100,1,1,8,0,1000,0,100,0,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,300,無制限,無制限,無制限,無制限,無制限,無制限,63,0,2,1984,0,1,0
