機体,機体名,ND,SD,BD,AI種類,発動技名,移動タイプ,移動速度(/10),移動慣性,移動目標タイプ,移動目標角度補正,視点タイプ,視点角度補正,ジャンプタイプ,上昇処理用変数1,上昇処理用変数2,汎用フラグ,攻撃確率補正,type,short1,int1,int2,発動確率,発動確率（反撃時）,int5,発動範囲Min,発動範囲Max,角度範囲Min,角度範囲Max,発動高度Min,発動高度Max,発動耐久力Min(%),発動耐久力Max(%),int14,int15,発動熱量Min,発動熱量Max,int18,int19,int20,int21,int22,int23,int24,int25,int26,short2,int27,int28,short3,short4
Zako126a,ケルビム,7,12,12,通常,グラビティキャノン,2,0,0,0,0,0,0,1,-999,-999,15,100,2,2,8,0,0,800,100,300,900,-30,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8255,255,4,133056,0,0,15
Zako126a,ケルビム,7,12,12,通常,設置型レーザー,2,0,0,0,0,0,0,1,-999,-999,15,100,2,2,8,0,450,0,100,500,1200,-30,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8255,255,4,133056,0,0,0
Zako126a,ケルビム,7,12,12,通常,設置型レーザー,2,0,0,0,0,0,0,1,-999,-999,15,100,2,2,8,0,0,200,100,500,1200,-30,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8255,255,4,133056,0,0,6
Zako126a,ケルビム,7,12,12,通常,パンチ,2,0,0,0,0,0,0,1,-999,-999,15,100,2,2,8,0,350,0,100,-999,200,-30,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8255,255,1,133056,0,0,0
Zako126a,ケルビム,7,12,12,通常,ズームアーム,2,0,0,0,0,0,0,1,-999,-999,15,100,2,2,8,0,300,0,100,-999,300,-30,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8255,255,1,133056,0,0,0
Zako126a,ケルビム,7,12,12,通常,ズームフック,2,0,0,0,0,0,0,1,-999,-999,15,100,2,2,8,0,200,0,100,0,400,-30,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8255,255,1,133056,0,0,0
Zako126a,ケルビム,7,12,12,通常,エアタックル,2,0,0,0,0,0,0,1,-999,-999,15,100,2,2,8,0,400,0,100,-999,500,-30,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8255,255,1,133056,0,0,0
Zako126a,ケルビム,7,12,12,通常,エアタックル,2,0,0,0,0,0,0,1,-999,-999,15,100,2,2,8,0,0,350,100,-999,500,-30,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8255,255,1,133056,0,0,10
Zako126a,ケルビム,7,12,12,通常,波動砲,2,0,0,0,0,0,0,1,-999,-999,15,100,2,2,8,0,40,0,100,-999,500,-30,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8255,255,4,133056,0,0,0
Zako126a,ケルビム,7,12,12,通常,波動砲,2,0,0,0,0,0,0,1,-999,-999,15,100,2,2,8,0,60,0,100,-999,200,-30,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8255,255,4,133056,0,0,0
Zako126a,ケルビム,7,12,12,通常,ビームガン,2,0,0,0,0,0,0,1,-999,-999,15,100,2,2,8,0,180,0,100,400,-999,-30,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8255,255,4,133056,0,0,0
