名,機体名,ND,SD,BD,AI種類,AI行為種類,発動技名,移動タイプ,移動速度(/10),移動慣性,移動目標タイプ,移動目標角度補正,視点タイプ,視点角度補正,ジャンプタイプ,上昇処理用変数1,上昇処理用変数2,汎用フラグ,攻撃確率補正,type,short1,int1,int2,発動確率,発動確率（反撃時）,int5,発動範囲Min,発動範囲Max,角度範囲Min,角度範囲Max,発動高度Min,発動高度Max,発動耐久力Min(%),発動耐久力Max(%),int14,int15,発動熱量Min,発動熱量Max,int18,int19,int20,int21,int22,int23,int24,int25,int26,short2,int27,int28,short3,short4
Naoki,震機狼,7,14,12,学園,攻撃系,下段回し蹴り,,,,,,,,,,,,,2,2,8,0,100,0,100,0,150,-100,0,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,1023,1,395200,0,0,0
Naoki,震機狼,7,14,12,学園,攻撃系,下段回し蹴り,,,,,,,,,,,,,2,2,8,0,5000,0,100,0,150,-100,0,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,768,1,395200,0,0,0
Naoki,震機狼,7,14,12,学園,攻撃系,抜刀・胴薙,,,,,,,,,,,,,2,2,8,0,1000,0,100,50,150,-10,0,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,1,395200,0,0,0
Naoki,震機狼,7,14,12,学園,攻撃系,抜刀・斬上,,,,,,,,,,,,,2,2,8,0,500,0,100,0,150,0,150,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,35,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,1,133056,0,0,0
Naoki,震機狼,7,14,12,学園,攻撃系,抜刀・縮地,,,,,,,,,,,,,2,2,8,0,200,0,100,100,400,-30,30,無制限,無制限,無制限,60,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,1,395200,0,0,0
Naoki,震機狼,7,14,12,学園,攻撃系,抜刀・縮地,,,,,,,,,,,,,2,2,8,0,1000,0,100,100,400,-30,30,無制限,無制限,無制限,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,1,395200,0,0,0
Naoki,震機狼,7,14,12,学園,攻撃系,斬咲,,,,,,,,,,,,,2,2,8,0,400,0,100,0,150,0,300,無制限,無制限,無制限,80,無制限,無制限,無制限,無制限,60,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,1,133056,0,0,0
Naoki,震機狼,7,14,12,学園,攻撃系,突き,,,,,,,,,,,,,2,2,8,0,200,0,100,150,400,-30,50,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,1,395200,0,0,0
Naoki,震機狼,7,14,12,学園,攻撃系,流星,,,,,,,,,,,,,2,2,8,0,200,0,100,200,700,無制限,300,無制限,無制限,無制限,80,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,1,133088,0,0,0
Naoki,震機狼,7,14,12,学園,攻撃系,流星,,,,,,,,,,,,,2,2,8,0,500,0,100,0,50,無制限,-30,無制限,無制限,無制限,80,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,12351,255,1,133088,0,0,0
Naoki,震機狼,7,14,12,学園,攻撃系,流星,,,,,,,,,,,,,2,2,8,0,2000,0,100,200,500,無制限,無制限,無制限,無制限,無制限,80,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,768,1,133088,0,0,0
Naoki,震機狼,7,14,12,学園,攻撃系,連撃,,,,,,,,,,,,,2,2,8,0,500,0,100,0,150,-30,0,無制限,無制限,無制限,80,無制限,無制限,無制限,無制限,100,無制限,無制限,無制限,無制限,無制限,無制限,10303,2303,1,133056,0,0,0
Naoki,震機狼,7,14,12,学園,攻撃系,チェーンガン,,,,,,,,,,,,,2,2,8,0,100,0,100,300,600,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,4,133056,0,0,0
Naoki,震機狼,7,14,12,学園,攻撃系,ミーネンヴェルファー,,,,,,,,,,,,,2,2,8,0,100,0,100,300,700,無制限,300,無制限,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,4,133056,0,0,0
Naoki,震機狼,7,14,12,学園,攻撃系,飛苦無,,,,,,,,,,,,,2,2,8,0,100,0,100,300,800,-30,30,無制限,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,4,133056,0,0,0
Naoki,震機狼,7,14,12,学園,攻撃系,釼明,,,,,,,,,,,,,2,2,8,0,100,0,100,100,300,-30,400,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,24639,1023,1,133056,0,0,0
Naoki,震機狼,7,14,12,学園,攻撃系,弓張月,,,,,,,,,,,,,2,2,8,0,100,0,100,100,300,-30,100,無制限,無制限,無制限,75,無制限,無制限,無制限,無制限,1,無制限,無制限,無制限,無制限,無制限,無制限,24639,2303,1,133056,0,0,0
Naoki,震機狼,7,14,12,学園,移動系,,2,0,0,0,0,0,0,1,無制限,無制限,15,100,1,1,8,0,1000,0,100,0,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,300,無制限,無制限,無制限,無制限,無制限,無制限,63,0,2,1984,0,1,0
