名,機体名,ND,SD,BD,AI種類,AI行為種類,発動技名,移動タイプ,移動速度(/10),移動慣性,移動目標タイプ,移動目標角度補正,視点タイプ,視点角度補正,ジャンプタイプ,上昇処理用変数1,上昇処理用変数2,汎用フラグ,攻撃確率補正,type,short1,int1,int2,発動確率,発動確率（反撃時）,int5,発動範囲Min,発動範囲Max,角度範囲Min,角度範囲Max,発動高度Min,発動高度Max,発動耐久力Min(%),発動耐久力Max(%),int14,int15,発動熱量Min,発動熱量Max,int18,int19,int20,int21,int22,int23,int24,int25,int26,short2,int27,int28,short3,short4
Chinatsu2,クリムゾンロータス,5,11,9,通常,移動系,,3,0,0,0,90,1,0,1,無制限,無制限,15,100,1,1,8,0,0,10000,100,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,50,無制限,無制限,無制限,無制限,無制限,無制限,65599,255,0,1984,0,0,6
Chinatsu2,クリムゾンロータス,5,11,9,通常,移動系,,3,0,0,0,60,1,0,1,無制限,無制限,15,50,1,1,8,0,100,0,100,800,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,100,無制限,600,無制限,無制限,無制限,無制限,135231,255,0,1984,0,0,0
Chinatsu2,クリムゾンロータス,5,11,9,通常,移動系,,3,0,0,0,180,1,0,1,無制限,無制限,15,50,1,1,8,0,300,0,100,無制限,300,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,100,600,無制限,無制限,無制限,無制限,無制限,131135,255,0,1984,0,0,0
Chinatsu2,クリムゾンロータス,5,11,9,通常,移動系,,3,0,0,0,110,1,0,1,無制限,無制限,15,25,1,1,8,0,300,0,100,無制限,600,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,100,無制限,無制限,無制限,無制限,無制限,無制限,131135,255,0,1984,0,0,0
Chinatsu2,クリムゾンロータス,5,11,9,通常,攻撃系,レッグブロウ,,,,,,,,,,,,,2,2,8,0,1000,0,100,0,150,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,1,395200,0,0,0
Chinatsu2,クリムゾンロータス,5,11,9,通常,攻撃系,回し蹴り,,,,,,,,,,,,,2,2,8,0,500,0,100,0,150,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,1,395200,0,0,0
Chinatsu2,クリムゾンロータス,5,11,9,通常,攻撃系,回し蹴り,,,,,,,,,,,,,2,2,8,0,0,1000,100,150,300,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,1,395200,0,0,3
Chinatsu2,クリムゾンロータス,5,11,9,通常,攻撃系,カカト落とし,,,,,,,,,,,,,2,2,8,0,400,500,100,0,200,-30,150,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,511,1,395200,0,0,3
Chinatsu2,クリムゾンロータス,5,11,9,通常,攻撃系,レッグスラッシャー,,,,,,,,,,,,,2,2,8,0,500,0,100,0,200,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,1,395200,0,0,0
Chinatsu2,クリムゾンロータス,5,11,9,通常,攻撃系,ソニックキック,,,,,,,,,,,,,2,2,8,0,250,0,100,100,300,-50,50,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,1,133056,0,0,0
Chinatsu2,クリムゾンロータス,5,11,9,通常,攻撃系,ソニックキック,,,,,,,,,,,,,2,2,8,6,250,0,100,100,300,-50,50,無制限,無制限,無制限,50,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,1,395200,0,0,0
Chinatsu2,クリムゾンロータス,5,11,9,通常,攻撃系,ストライクサマーソルト,,,,,,,,,,,,,2,2,8,0,250,0,100,0,150,-30,100,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,1,395200,0,0,0
Chinatsu2,クリムゾンロータス,5,11,9,通常,攻撃系,ストライクサマーソルト,,,,,,,,,,,,,2,2,8,0,500,0,100,150,300,50,300,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,4351,1,395200,0,0,0
Chinatsu2,クリムゾンロータス,5,11,9,通常,攻撃系,ブーストキック,,,,,,,,,,,,,2,2,8,0,250,0,100,250,400,-30,100,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,1,395200,0,0,0
Chinatsu2,クリムゾンロータス,5,11,9,通常,攻撃系,ブーストキック,,,,,,,,,,,,,2,2,8,0,500,0,100,200,400,無制限,0,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,12351,255,1,395200,0,0,0
Chinatsu2,クリムゾンロータス,5,11,9,通常,攻撃系,ブーストキック,,,,,,,,,,,,,2,2,8,0,0,1000,100,250,400,-30,100,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,10303,255,1,395200,0,0,13
Chinatsu2,クリムゾンロータス,5,11,9,通常,攻撃系,ギャラクティックストライク,,,,,,,,,,,,,2,2,8,0,200,0,100,0,200,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,1,395200,0,0,0
Chinatsu2,クリムゾンロータス,5,11,9,通常,攻撃系,ギャラクティックストライク,,,,,,,,,,,,,2,2,8,0,500,0,100,0,100,無制限,0,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,12351,255,1,395200,0,0,0
Chinatsu2,クリムゾンロータス,5,11,9,通常,攻撃系,ギャラクティックストライク,,,,,,,,,,,,,2,2,8,0,0,1000,100,150,300,-30,100,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,10303,255,1,395200,0,0,13
Chinatsu2,クリムゾンロータス,5,11,9,通常,攻撃系,ハンティングキック,,,,,,,,,,,,,2,2,8,5,100,0,100,0,800,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,1,133056,0,0,0
Chinatsu2,クリムゾンロータス,5,11,9,通常,攻撃系,ハンティングキック,,,,,,,,,,,,,2,2,8,5,100,1000,100,150,300,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,1,133056,0,0,15
Chinatsu2,クリムゾンロータス,5,11,9,通常,攻撃系,ハンティングキック,,,,,,,,,,,,,2,2,8,5,0,5000,100,150,500,無制限,無制限,無制限,無制限,無制限,50,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,1,133056,0,0,3
Chinatsu2,クリムゾンロータス,5,11,9,通常,攻撃系,サブマシンガン,,,,,,,,,,,,,2,2,8,0,100,0,100,500,700,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,300,無制限,無制限,無制限,無制限,8255,255,4,133056,0,0,0
Chinatsu2,クリムゾンロータス,5,11,9,通常,攻撃系,ドッジ＆シュート,,,,,,,,,,,,,2,2,8,0,100,0,100,200,800,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,4,133056,0,0,0
Chinatsu2,クリムゾンロータス,5,11,9,通常,攻撃系,ドッジ＆シュート,,,,,,,,,,,,,2,2,8,0,0,2000,100,200,800,-30,30,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,8255,255,4,133056,0,0,14
Chinatsu2,クリムゾンロータス,5,11,9,通常,攻撃系,スパイラルブレイク,,,,,,,,,,,,,2,2,8,0,50,0,100,0,400,-50,50,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,24639,255,1,133056,0,0,0
Chinatsu2,クリムゾンロータス,5,11,9,通常,攻撃系,スパイラルブレイク,,,,,,,,,,,,,2,2,8,6,50,1000,100,0,400,-50,50,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,24639,255,1,133056,0,0,3
Chinatsu2,クリムゾンロータス,5,11,9,通常,攻撃系,リバーサルスクリュー,,,,,,,,,,,,,2,2,8,0,50,200,100,0,200,-50,50,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,24639,255,1,133056,0,0,7
Chinatsu2,クリムゾンロータス,5,11,9,通常,攻撃系,グスタフキャノン,,,,,,,,,,,,,2,2,8,0,25,200,100,300,800,-50,100,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,24639,255,4,395200,0,0,4
Chinatsu2,クリムゾンロータス,5,11,9,通常,攻撃系,グスタフキャノン,,,,,,,,,,,,,2,2,8,0,200,0,100,150,800,-50,100,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,24639,192,4,395200,0,0,0
Chinatsu2,クリムゾンロータス,5,11,9,通常,移動系,,2,0,0,0,0,0,0,1,無制限,無制限,15,100,1,1,8,0,1000,0,100,0,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,無制限,300,無制限,無制限,無制限,無制限,無制限,無制限,63,0,2,1984,0,1,0
