機体,機体名,ND,SD,BD,AI種類,発動技名,移動タイプ,移動速度(/10),移動慣性,移動目標タイプ,移動目標角度補正,視点タイプ,視点角度補正,ジャンプタイプ,上昇処理用変数1,上昇処理用変数2,汎用フラグ,攻撃確率補正,type,short1,int1,int2,発動確率,発動確率（反撃時）,int5,発動範囲Min,発動範囲Max,角度範囲Min,角度範囲Max,発動高度Min,発動高度Max,発動耐久力Min(%),発動耐久力Max(%),int14,int15,発動熱量Min,発動熱量Max,int18,int19,int20,int21,int22,int23,int24,int25,int26,short2,int27,int28,short3,short4
Sora2,カゲロウ・冴,8,17,15,通常,,3,0,0,0,60,1,0,1,-999,-999,15,200,1,1,8,0,300,0,100,400,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,50,-999,-999,-999,-999,-999,-999,135231,255,0,1984,0,0,0
Sora2,カゲロウ・冴,8,17,15,通常,,3,0,0,0,90,1,0,1,-999,-999,15,25,1,1,8,0,300,0,100,200,600,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,50,-999,-999,-999,-999,-999,-999,135231,255,0,1984,0,0,0
Sora2,カゲロウ・冴,8,17,15,通常,,4,0,0,0,0,1,0,1,-999,-999,15,200,1,1,8,0,100,0,100,800,-999,-999,-999,-999,30,50,-999,-999,-999,-999,-999,60,-999,500,-999,-999,45,-999,131135,255,1,526272,0,0,0
Sora2,カゲロウ・冴,8,17,15,通常,,2,0,0,0,0,0,0,1,-999,-999,15,100,1,1,8,0,1000,0,100,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,300,-999,-999,-999,-999,-999,-999,63,0,2,1984,0,1,0
Sora2,カゲロウ・冴,8,17,15,通常,スライスエッジ,2,0,0,0,0,0,0,1,-999,-999,15,100,2,2,8,0,100,0,100,0,100,-30,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8255,255,1,395200,0,0,0
Sora2,カゲロウ・冴,8,17,15,通常,スライスエッジ,2,0,0,0,0,0,0,1,-999,-999,15,100,2,2,8,0,25,0,100,100,200,-30,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8255,255,1,395200,0,0,0
Sora2,カゲロウ・冴,8,17,15,通常,エアレイドスラッシュ,2,0,0,0,0,0,0,1,-999,-999,15,100,2,2,8,0,100,0,100,150,300,-30,100,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8255,511,1,395200,0,0,0
Sora2,カゲロウ・冴,8,17,15,通常,エアレイドスラッシュ,2,0,0,0,0,0,0,1,-999,-999,15,100,2,2,8,0,100,0,100,50,150,-30,100,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8255,960,1,395200,0,0,0
Sora2,カゲロウ・冴,8,17,15,通常,クロスイリュージョン,2,0,0,0,0,0,0,1,-999,-999,15,100,2,2,8,0,100,0,100,200,400,-30,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8255,255,1,133056,0,0,0
Sora2,カゲロウ・冴,8,17,15,通常,クロスイリュージョン,2,0,0,0,0,0,0,1,-999,-999,15,100,2,2,8,0,100,0,100,0,200,-30,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8255,192,1,133056,0,0,0
Sora2,カゲロウ・冴,8,17,15,通常,トルネードテンペスト,2,0,0,0,0,0,0,1,-999,-999,15,100,2,2,8,0,100,0,100,0,100,-30,200,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8255,255,1,133056,0,0,0
Sora2,カゲロウ・冴,8,17,15,通常,レイディングホーネット,2,0,0,0,0,0,0,1,-999,-999,15,100,2,2,8,0,50,0,100,200,500,-999,100,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8255,255,1,395200,0,0,0
Sora2,カゲロウ・冴,8,17,15,通常,レイディングホーネット,2,0,0,0,0,0,0,1,-999,-999,15,100,2,2,8,0,50,0,100,100,250,-100,100,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8255,192,1,395200,0,0,0
Sora2,カゲロウ・冴,8,17,15,通常,クイーンヒール,2,0,0,0,0,0,0,1,-999,-999,15,100,2,2,8,0,50,0,100,150,400,-999,100,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8255,255,1,133056,0,0,0
Sora2,カゲロウ・冴,8,17,15,通常,クイーンヒール,2,0,0,0,0,0,0,1,-999,-999,15,100,2,2,8,0,50,0,100,0,200,-999,100,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8255,192,1,133056,0,0,0
Sora2,カゲロウ・冴,8,17,15,通常,アローファング,2,0,0,0,0,0,0,1,-999,-999,15,100,2,2,8,0,100,0,100,0,150,-30,30,-999,-999,-999,-999,-999,-999,-999,-999,60,-999,-999,-999,-999,-999,-999,8255,255,1,133056,0,0,0
Sora2,カゲロウ・冴,8,17,15,通常,ソニックショット,2,0,0,0,0,0,0,1,-999,-999,15,100,2,2,8,0,100,5000,100,200,700,-30,60,-999,-999,-999,-999,-999,-999,-999,-999,35,-999,-999,-999,-999,-999,-999,8255,255,4,133056,0,0,14
Sora2,カゲロウ・冴,8,17,15,通常,スプレッドショット,2,0,0,0,0,0,0,1,-999,-999,15,100,2,2,8,0,300,0,100,300,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8255,255,4,395200,0,0,0
Sora2,カゲロウ・冴,8,17,15,通常,メテオアロー,2,0,0,0,0,0,0,1,-999,-999,15,100,2,2,8,0,100,0,100,300,800,-999,100,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8255,1023,4,395200,0,0,0
Sora2,カゲロウ・冴,8,17,15,通常,メテオアロー,2,0,0,0,0,0,0,1,-999,-999,15,100,2,2,8,0,300,0,100,50,200,-999,100,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8255,1023,4,395200,0,0,0
Sora2,カゲロウ・冴,8,17,15,通常,メテオアロー,2,0,0,0,0,0,0,1,-999,-999,15,100,2,2,8,0,200,0,100,250,500,-999,-50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12351,1023,4,395200,0,0,0
Sora2,カゲロウ・冴,8,17,15,通常,ブラッドシャワー,2,0,0,0,0,0,0,1,-999,-999,15,100,2,2,8,0,500,0,100,150,800,-999,-999,-999,-999,-999,-999,-999,-999,25,-999,-999,-999,-999,-999,-999,-999,-999,8255,255,4,133056,0,0,0
Sora2,カゲロウ・冴,8,17,15,通常,エクストリームサイクロン,2,0,0,0,0,0,0,1,-999,-999,15,100,2,2,8,0,50,5000,100,300,600,-100,150,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,24639,255,1,133056,0,0,12
Sora2,カゲロウ・冴,8,17,15,通常,エクストリームサイクロン,2,0,0,0,0,0,0,1,-999,-999,15,100,2,2,8,0,50,0,100,100,300,-30,150,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,24639,192,1,133056,0,0,0
Sora2,カゲロウ・冴,8,17,15,通常,クリティカルアロー,2,0,0,0,0,0,0,1,-999,-999,15,100,2,2,8,0,100,0,100,400,-999,-30,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,24639,255,4,395200,0,0,0
Sora2,カゲロウ・冴,8,17,15,通常,クリティカルアロー,2,0,0,0,0,0,0,1,-999,-999,15,100,2,2,8,0,100,0,100,100,300,-30,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,24639,192,4,395200,0,0,0
Sora2,カゲロウ・冴,8,17,15,通常,クリティカルアロー,2,0,0,0,0,0,0,1,-999,-999,15,100,2,2,8,0,0,1000,100,700,-999,-30,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,24639,63,4,395200,0,0,4
Sora2,カゲロウ・冴,8,17,15,通常,イニシャライザ,2,0,0,0,0,0,0,1,-999,-999,15,100,2,2,8,0,5,0,100,0,500,-100,100,-999,-999,-999,-999,-999,-999,-999,-999,50,-999,-999,-999,-999,-999,-999,24639,255,1,133056,0,0,0
Sora2,カゲロウ・冴,8,17,15,通常,イニシャライザ,2,0,0,0,0,0,0,1,-999,-999,15,100,2,2,8,0,100,0,100,0,200,-100,100,-999,-999,-999,-999,90,-999,-999,-999,50,-999,-999,-999,-999,-999,-999,24639,448,1,133056,0,0,0
